6.151313781738281250e-01,6.144181489944458008e-01,-2.009724080562591553e-01,3.772352635860443115e-01,1.116910725831985474e-01,-1.132398843765258789e-01,2.301759719848632812e-01,6.979539394378662109e-01,-9.483684599399566650e-02,5.740436539053916931e-02,5.995028465986251831e-02,5.126346834003925323e-03,-2.927654385566711426e-01,6.233212947845458984e-01,-3.244899809360504150e-01,7.256169319152832031e-01,-1.697852909564971924e-01,4.386273920536041260e-01,-8.714509010314941406e-02,2.470943480730056763e-01,3.175478577613830566e-01,2.544435560703277588e-01,-3.411216735839843750e-01,4.468007683753967285e-01,3.563815951347351074e-01,-6.856637448072433472e-02,1.818396151065826416e-01,8.536364883184432983e-02,1.762073338031768799e-01,8.522890508174896240e-02,-1.041388437151908875e-01,-3.039832115173339844e-01,-9.503106586635112762e-03,-1.697123646736145020e-01,7.037952542304992676e-02,-2.527018785476684570e-01,3.982476890087127686e-01,-3.116956353187561035e-02,-1.219222098588943481e-01,1.461299061775207520e-01,-4.467433691024780273e-01,-1.857290565967559814e-01,-1.154538094997406006e-01,3.259387910366058350e-01,3.775945305824279785e-01,-1.941725611686706543e-01,1.589441150426864624e-01,-1.699244081974029541e-01,3.348846435546875000e-01,-1.474670469760894775e-01,-2.579067945480346680e-01,-5.526465922594070435e-02,2.879322767257690430e-01,-1.148360595107078552e-01,8.966381847858428955e-02,8.104813098907470703e-01,9.679366648197174072e-02,-2.700425982475280762e-01,-2.986457347869873047e-01,-6.654323637485504150e-02,1.208924353122711182e-01,-1.858565025031566620e-02,-1.917259246110916138e-01,-6.109482645988464355e-01,-6.494840234518051147e-02,9.238348901271820068e-02,1.737383008003234863e-02,4.963829815387725830e-01,-2.092396914958953857e-01,-1.349776983261108398e-01,-2.644823193550109863e-01,-4.309260845184326172e-01,1.710434556007385254e-01,6.588086485862731934e-02,-2.711408734321594238e-01,2.649665772914886475e-01,-1.660088896751403809e-01,1.134597137570381165e-01,3.877660632133483887e-01,-6.833555102348327637e-01,-5.449032783508300781e-01,4.673471748828887939e-01,-9.088805317878723145e-02,4.655287265777587891e-01,4.318249821662902832e-01,-4.230075478553771973e-01,-6.511395424604415894e-02,4.284597635269165039e-01,-3.586041629314422607e-01,6.325948238372802734e-01,-6.600093841552734375e-02,-3.087010085582733154e-01,1.600244641304016113e-01,-4.545706510543823242e-01,1.110224351286888123e-01,-2.622748613357543945e-01,-2.631163299083709717e-01,-3.525972962379455566e-01,-5.313198566436767578e-01,1.750650554895401001e-01,-1.114190369844436646e-01,2.875845730304718018e-01,4.759556055068969727e-01,1.963327080011367798e-01,-3.240158259868621826e-01,-2.692206501960754395e-01,2.560657858848571777e-01,-1.299022436141967773e-01,2.681966423988342285e-01,1.356799304485321045e-01,6.139705181121826172e-01,-6.717773675918579102e-01,-6.676791906356811523e-01,-1.398463249206542969e-01,-1.092182248830795288e-01,-7.080350816249847412e-02,2.188192605972290039e-01,6.726673245429992676e-02,-1.691777706146240234e-01,-2.457542121410369873e-01,1.900370717048645020e-01,-9.433104991912841797e-01,-4.757696986198425293e-01,-1.214987318962812424e-02,-9.549678862094879150e-02,-8.882692456245422363e-02,-4.795867800712585449e-01,-6.616861224174499512e-01,4.172282218933105469e-01,-2.916781902313232422e-01,1.183437854051589966e-01,-1.372249610722064972e-02,-3.463391587138175964e-02,-2.962275743484497070e-01,2.082715928554534912e-01,5.326124429702758789e-01,2.440587580204010010e-01,5.628146603703498840e-02,-1.224817186594009399e-01,-2.556715607643127441e-01,9.848022460937500000e-02,-1.665858924388885498e-01,3.703709840774536133e-01,3.419523835182189941e-01,6.376745700836181641e-01,4.024448394775390625e-01,2.955617569386959076e-02,-5.309436470270156860e-02,-1.873225271701812744e-01,2.111308723688125610e-01,-2.709035277366638184e-01,-9.294310212135314941e-02,-5.367588251829147339e-02,1.235876828432083130e-01,2.316647469997406006e-01,-2.615796327590942383e-01,2.259768545627593994e-01,2.852778136730194092e-01,1.314015239477157593e-01,-3.854400515556335449e-01,2.909027338027954102e-01,1.913228034973144531e-01,2.266393601894378662e-01,-2.659855782985687256e-02,1.550418436527252197e-01,-4.049834236502647400e-02,2.684259414672851562e-01,6.255477666854858398e-01,-4.295039176940917969e-01,-6.108219921588897705e-02,-3.856347501277923584e-02,3.944994211196899414e-01,7.788742184638977051e-01,-1.369258761405944824e-01,-2.234306633472442627e-01,4.247587323188781738e-01,9.949119389057159424e-02,8.615815639495849609e-02,7.292832434177398682e-02,3.467669188976287842e-01,-7.959623336791992188e-01,8.036382496356964111e-02,-1.529693603515625000e-02,1.883513629436492920e-01,1.117626428604125977e-01,1.204889267683029175e-01,1.704496517777442932e-02,3.923540711402893066e-01,-2.046358957886695862e-02,-1.540541648864746094e-01,-8.144989013671875000e-01,-2.161311209201812744e-01,-3.201051056385040283e-02,3.858637213706970215e-01,3.004009723663330078e-01,-1.351732481271028519e-02,-5.690142512321472168e-02,8.224562555551528931e-02,-2.511701583862304688e-01,-3.209439814090728760e-01,-9.168670326471328735e-02,-6.046640872955322266e-01,1.212342604994773865e-01,4.164140224456787109e-01,9.054714441299438477e-02,-2.830743230879306793e-02,1.271174550056457520e-01,9.198056533932685852e-03,-2.118782997131347656e-01,-3.099524378776550293e-01,-6.283060312271118164e-01,4.712455272674560547e-01,2.396524399518966675e-01,6.607225537300109863e-02,-3.306906223297119141e-01,-2.922050654888153076e-01,-4.097177982330322266e-01,-3.860060274600982666e-01,-1.261644251644611359e-02,8.416141569614410400e-02,-3.431701287627220154e-02,-6.245336495339870453e-03,-6.300473213195800781e-01,7.900452613830566406e-02,4.328780770301818848e-01,9.284141659736633301e-01,6.359192728996276855e-02,-1.977080255746841431e-01,8.532836800441145897e-04,6.636876463890075684e-01,1.799203455448150635e-01,-5.864063501358032227e-01,4.104595482349395752e-01,-1.035896241664886475e-01,-4.893608856946229935e-04,2.349267750978469849e-01,-3.360894918441772461e-01,-5.166127681732177734e-01,4.285276532173156738e-01,-4.967841207981109619e-01,-1.581307053565979004e-01,-5.613273382186889648e-01,6.537815183401107788e-02,-1.271099448204040527e-01,-1.130874305963516235e-01,-6.926682777702808380e-03,2.127322852611541748e-01,1.973541826009750366e-01,2.391560673713684082e-01,3.773711621761322021e-02,-9.239731729030609131e-02,-7.319001555442810059e-01,-5.714510381221771240e-02,-4.682934880256652832e-01,5.894568562507629395e-02,-4.792159795761108398e-01,4.956434667110443115e-01,1.338691711425781250e-01,-2.519894838333129883e-01,3.854387700557708740e-01,-2.097356021404266357e-01,-1.248886808753013611e-01,1.403035819530487061e-01,-2.825061678886413574e-01,-4.117347002029418945e-01,-3.828480243682861328e-01,3.068706095218658447e-01,3.993079811334609985e-02,3.014354109764099121e-01,8.233955595642328262e-04,6.167467236518859863e-01,-2.829435169696807861e-01,-3.950941860675811768e-01,7.402873039245605469e-01,-2.235734909772872925e-01,1.207040026783943176e-01,6.410852670669555664e-01,-2.761664092540740967e-01,2.880378961563110352e-01,3.260935842990875244e-02,3.356657028198242188e-01,2.442506849765777588e-01,-7.917509227991104126e-02,-2.131585627794265747e-01,-6.408084630966186523e-01,-1.402028501033782959e-01,6.985146552324295044e-02,3.440417349338531494e-01,-3.170989155769348145e-01,2.638854458928108215e-02,1.165506169199943542e-01,4.277222752571105957e-01,-1.660803258419036865e-01,-2.531421482563018799e-01,1.144843995571136475e-01,4.523968994617462158e-01,2.260303795337677002e-01,3.354485034942626953e-01,1.423580944538116455e-01,-3.767963051795959473e-01,1.108815073966979980e-01,1.510617733001708984e-01,-8.134214580059051514e-02,7.265524566173553467e-02,1.589902490377426147e-01,4.849220514297485352e-01,1.631055474281311035e-01,-3.631171286106109619e-01,-4.573954105377197266e+00,3.774459958076477051e-01,-4.054243676364421844e-03,-3.682671189308166504e-01,5.497926101088523865e-02,-1.172015517950057983e-01,-2.210007980465888977e-02,3.069708943367004395e-01,-2.713893055915832520e-01,1.908700764179229736e-01,-1.525687128305435181e-01,-2.033840566873550415e-01,4.980155527591705322e-01,3.956569135189056396e-01,1.024039313197135925e-01,-1.490825414657592773e-01,2.461537867784500122e-01,8.505538105964660645e-02,-7.313585877418518066e-01,8.379813432693481445e-01,-1.296227872371673584e-01,1.349195688962936401e-01,-8.260561525821685791e-02,-3.082137703895568848e-01,3.110832870006561279e-01,3.212527930736541748e-01,1.018522232770919800e-01,-2.882957458496093750e-01,1.753393746912479401e-02,-1.305387020111083984e-01,3.172096610069274902e-01,-1.992348432540893555e-01,-1.410385668277740479e-01,-1.140875816345214844e-01,1.188798062503337860e-02,6.509691476821899414e-02,2.074026465415954590e-01,-7.520272135734558105e-01,8.824810385704040527e-02,-1.591872572898864746e-01,-2.295036315917968750e-01,-1.153301954269409180e+00,-1.957101225852966309e-01,1.203188151121139526e-01,8.838717341423034668e-01,8.092518895864486694e-02,-2.792264819145202637e-01,-3.777858018875122070e-01,-1.108543798327445984e-01,-2.161010354757308960e-02,-1.161716580390930176e-01,4.856784641742706299e-01,3.206832408905029297e-01,-6.603198051452636719e-01,5.864142626523971558e-02,5.956145524978637695e-01,2.699853777885437012e-01,4.801727235317230225e-01,-4.956117272377014160e-01,-9.005721807479858398e-01,5.518142580986022949e-01,8.905577659606933594e-02,-2.663233578205108643e-01,7.559907436370849609e-01,-6.288188695907592773e-01,-7.024431228637695312e-01,1.827459633350372314e-01,2.867538332939147949e-01,-4.546221494674682617e-01,6.304707527160644531e-01,-6.455554962158203125e-01,-1.916534900665283203e-01,-6.408846378326416016e-01,-2.870934009552001953e-01,-1.596007645130157471e-01,-4.650958180427551270e-01,1.063002273440361023e-01,-1.743693947792053223e-01,3.073953390121459961e-01,1.341594606637954712e-01,-7.564511299133300781e-01,-2.405862212181091309e-01,-9.634271264076232910e-02,-1.237613521516323090e-02,-4.142827093601226807e-01,-3.090503811836242676e-01,-2.668471336364746094e-01,-3.657973408699035645e-01,-4.668669700622558594e-01,-2.682297229766845703e-01,-1.423283219337463379e-01,4.836083352565765381e-01,-1.250890344381332397e-01,1.281936764717102051e-01,6.716203689575195312e-01,-2.643896937370300293e-01,4.426551163196563721e-01,2.621552944183349609e-01,3.359704017639160156e-01,-5.458297729492187500e-01,-2.306136861443519592e-02,2.817603349685668945e-01,6.160736083984375000e-01,-4.817012846469879150e-01,-1.167555898427963257e-01,1.665581464767456055e-01,-4.042777121067047119e-01,2.825577743351459503e-02,1.257730871438980103e-01,-9.852375090122222900e-02,-1.148810237646102905e-01,1.364539563655853271e-01,3.279927074909210205e-01,-2.563213706016540527e-01,2.333272397518157959e-01,-3.778464794158935547e-01,3.451735973358154297e-01,1.158277988433837891e+00,2.675235271453857422e-01,-1.353998482227325439e-01,-3.366259932518005371e-01,5.237387418746948242e-01,2.203947305679321289e-01,1.350972354412078857e-01,-4.111590385437011719e-01,1.839106678962707520e-01,1.946621835231781006e-01,-3.617340326309204102e-02,5.706117153167724609e-01,-1.361020058393478394e-01,-3.576835989952087402e-01,-7.457776367664337158e-02,-1.007750704884529114e-01,-8.521421253681182861e-02,-7.377451658248901367e-02,6.005008518695831299e-02,-4.747658036649227142e-03,-7.819147109985351562e-01,-3.609654903411865234e-01,2.749217152595520020e-01,-3.911563381552696228e-02,2.912160754203796387e-01,-5.367034673690795898e-01,-3.044559061527252197e-02,-5.206722021102905273e-02,4.079042747616767883e-02,2.808971097692847252e-03,1.289838552474975586e-01,-1.840454638004302979e-01,6.886905431747436523e-02,-5.120456814765930176e-01,-7.449050247669219971e-02,-8.263105154037475586e-02,-5.377022624015808105e-01,2.245561182498931885e-01,5.563841760158538818e-02,-3.049617707729339600e-01,7.033184170722961426e-02,3.405085206031799316e-01,-9.367453455924987793e-01,3.518384695053100586e-02,7.126039266586303711e-02,6.554459929466247559e-01,3.109222650527954102e-01,-4.574378132820129395e-01,2.119335830211639404e-01,-4.735987186431884766e-01,1.706373095512390137e-01,-3.320704102516174316e-01,3.536585718393325806e-02,-2.624921500682830811e-01,-1.992503702640533447e-01,5.054196715354919434e-01,-2.085799276828765869e-01,-5.230418443679809570e-01,5.048960447311401367e-01,-6.589576601982116699e-02,-3.983526229858398438e-01,-2.973868846893310547e-01,4.643873572349548340e-01,3.705091476440429688e-01,-3.868533372879028320e-01,-1.567479595541954041e-02,-1.891394853591918945e-01,-1.822789013385772705e-01,2.478671520948410034e-01,6.074177026748657227e-01,9.199189394712448120e-02,1.144684031605720520e-01,-1.073138415813446045e-01,-7.196753025054931641e-01,-3.043405413627624512e-01,-2.169781029224395752e-01,-2.329904586076736450e-02,-4.458793997764587402e-01,6.812592595815658569e-02,7.406749129295349121e-01,-3.131589889526367188e-01,3.073700070381164551e-01,1.774631738662719727e-01,8.838646858930587769e-02,-1.771169006824493408e-01,-5.219843387603759766e-01,1.865937747061252594e-02,2.822245657444000244e-01,-3.061310052871704102e-01,-1.986255943775177002e-01,-3.170664906501770020e-01,-2.420186996459960938e-01,4.307878911495208740e-01,-1.592498719692230225e-01,-1.671136617660522461e-01,1.331145912408828735e-01,1.551247760653495789e-02,3.375223278999328613e-01,-2.890108227729797363e-01,-1.784116625785827637e-01,7.299584150314331055e-02,-2.799618244171142578e-01,6.200065463781356812e-02,-4.560242891311645508e-01,4.044111352413892746e-03,7.451172918081283569e-02,1.074868291616439819e-01,-1.992957592010498047e-01,-2.297029495239257812e-01,1.829040646553039551e-01,1.591715514659881592e-01,-2.942645847797393799e-01,-4.116153120994567871e-01,1.118953377008438110e-01,-5.440602302551269531e-01,-5.826313495635986328e-01,-2.589667439460754395e-01,1.580424606800079346e-01,1.373185217380523682e-01,-1.449657417833805084e-02,-9.005200862884521484e-01,5.360051989555358887e-01,3.105708360671997070e-01,-1.218777894973754883e-01,-3.090811669826507568e-01,3.866040110588073730e-01,-3.239619433879852295e-01,2.716113328933715820e-01,3.621540665626525879e-01,-1.498811319470405579e-02,1.246790960431098938e-01,1.986324787139892578e-01,-4.621934145689010620e-02,1.117288134992122650e-02,2.988821268081665039e-02,-6.791054457426071167e-02,-2.455965578556060791e-01,-8.293068408966064453e-02,-5.622999668121337891e-01,8.410528302192687988e-02,4.128305912017822266e-01,-5.588153600692749023e-01,-4.012311343103647232e-03,-7.771484553813934326e-02,5.268430104479193687e-04,-3.069628179073333740e-01,-1.399858593940734863e-01,-5.398906022310256958e-02,8.619196712970733643e-02,3.985917568206787109e-02,4.680433273315429688e-01,5.235861539840698242e-01,-8.052054643630981445e-01,7.394607365131378174e-02,2.272124588489532471e-02,-2.141999900341033936e-01,-7.690614461898803711e-01,-1.288921535015106201e-01,2.236292660236358643e-01,2.251415252685546875e-01,-3.527318239212036133e-01,-4.837055206298828125e-01,-3.414166271686553955e-01,-6.532891988754272461e-01,2.518466413021087646e-01,2.274791896343231201e-01,3.180405497550964355e-01,3.921593129634857178e-01,-2.345478534698486328e-01,6.059266999363899231e-02,1.761545687913894653e-01,-2.715767323970794678e-01,3.276132941246032715e-01,2.896222472190856934e-01,-1.251741200685501099e-01,-3.364327251911163330e-01,1.624655909836292267e-02,2.333283424377441406e-01,2.717850208282470703e-01,4.267648458480834961e-01,1.453708559274673462e-01,2.305104956030845642e-02,-6.677217781543731689e-02,-2.773112654685974121e-01,1.517032682895660400e-01,4.073140025138854980e-01,-2.310493588447570801e-01,7.108877897262573242e-01,-8.422817289829254150e-02,-1.266591250896453857e-01,-6.893594861030578613e-01,2.712271809577941895e-01,3.569252490997314453e-01,-4.876483231782913208e-02,-8.973964303731918335e-02,2.533514499664306641e-01,7.768929600715637207e-01,-3.067082464694976807e-01,-2.102287113666534424e-01,7.409195601940155029e-02,7.553672790527343750e-02,-2.117600850760936737e-02,1.255233287811279297e-01,1.504545807838439941e-01,4.871976673603057861e-01,2.824869751930236816e-01,9.783434867858886719e-02,5.965970754623413086e-01,-8.150903740897774696e-04,1.281055063009262085e-01,-1.173875182867050171e-01,-3.088503330945968628e-02,2.753728032112121582e-01,-4.193068742752075195e-01,-4.246012866497039795e-02,1.745228171348571777e-01,2.004326134920120239e-01,-2.172639816999435425e-01,-6.229307651519775391e-01,6.493199616670608521e-02,1.718697547912597656e-01,3.448604047298431396e-01,6.801774501800537109e-01,-1.564343720674514771e-01,-3.336593508720397949e-02,1.305105984210968018e-01,5.597643181681632996e-02,3.542267084121704102e-01,-1.193938776850700378e-01,8.017028868198394775e-02,3.639490902423858643e-01,2.214909344911575317e-01,4.191600531339645386e-02,6.778435409069061279e-02,2.284608483314514160e-01,3.227592706680297852e-01,-4.467393159866333008e-01,-2.943937182426452637e-01,1.287524402141571045e-01,4.642030000686645508e-01,6.100634336471557617e-01,1.112391054630279541e-01,2.377863675355911255e-01,-2.626019716262817383e-02,2.129229605197906494e-01,3.908127546310424805e-01,-4.664325714111328125e-01,4.525128006935119629e-02,4.319023489952087402e-01,2.467030733823776245e-01,-1.671302914619445801e-01,-3.088590800762176514e-01,-4.439011514186859131e-01,-1.232269704341888428e-01,1.542451381683349609e-01,-3.467303514480590820e-01,7.670226693153381348e-02,-1.616467162966728210e-02,6.689108908176422119e-02,-2.494326233863830566e-02,-4.405052661895751953e-01,-3.071957826614379883e-01,-2.187219262123107910e-01,-3.345388174057006836e-01,-7.748250663280487061e-02,-5.228868126869201660e-02,-2.998117506504058838e-01,4.651233553886413574e-02,1.456380784511566162e-01,7.620446383953094482e-02,-1.541002988815307617e-01,-2.250435650348663330e-01,2.091786414384841919e-01,-7.021071910858154297e-01,1.045695096254348755e-01,-1.510948389768600464e-01,2.403277158737182617e-01,1.004993319511413574e-01,-3.452353775501251221e-01,-4.616959095001220703e-01,-2.687766551971435547e-01,6.923986077308654785e-01,-2.802911400794982910e-01,-1.360290683805942535e-02,2.074448466300964355e-01,-2.696038484573364258e-01,2.511521279811859131e-01,2.502035498619079590e-01,2.062942087650299072e-01,2.140092104673385620e-01,9.573933482170104980e-02,-5.609053373336791992e-01,5.401234328746795654e-02,8.913822472095489502e-02,2.794178426265716553e-01,-4.295075833797454834e-01,1.827376186847686768e-01,7.100772857666015625e-02,-1.891816854476928711e-01,6.235655546188354492e-01,4.224056601524353027e-01,-4.399957507848739624e-02,1.571637988090515137e-01,2.279853820800781250e-01,2.395742535591125488e-01,3.167434930801391602e-01,3.877380490303039551e-01,-4.888752698898315430e-01,8.273725211620330811e-02,1.016405448317527771e-01,1.478472352027893066e-01,-2.414145693182945251e-02,3.090474605560302734e-01,-3.709446489810943604e-01,1.165840774774551392e-01,-1.893774867057800293e-01,1.349206268787384033e-01,3.890203833580017090e-01,-7.882392965257167816e-03,-2.641114890575408936e-01,2.668664455413818359e-01,4.776419401168823242e-01,5.434761941432952881e-02,-1.463423371315002441e-01,1.126466691493988037e-01,-4.958719611167907715e-01,5.643429756164550781e-01,3.469488024711608887e-01,-1.111632585525512695e-02,-7.351469993591308594e-02,3.527954965829849243e-02,-7.953430414199829102e-01,-8.271732330322265625e-01,-4.548303782939910889e-01,1.767696738243103027e-01,-2.591238915920257568e-02,-2.456008940935134888e-01,-7.244025170803070068e-02,-3.887592554092407227e-01,2.716087102890014648e-01,-2.764655649662017822e-02,-2.668892145156860352e-01,5.022879838943481445e-01
